0.062677182	0.063204497	0.069063783	0.059531383	0.063416310	0.059194576	0.062272292	0.062927723	0.061689738	0.061564282	0.060047962	0.058124155	0.066160820	0.065623961	0.062843919	0.061657421	0.062677182	0.063204497	0.069063783	0.059531383	0.063416310	0.059194576	0.062272292	0.062927723	0.061689738	0.061564282	0.060047962	0.058124155	0.066160820	0.065623961	0.062843919	0.061657421	0.062677182	0.063204497	0.069063783	0.059531383	0.063416310	0.059194576	0.062272292	0.062927723	0.061689738	0.061564282	0.060047962	0.058124155	0.066160820	0.065623961	0.062843919	0.061657421	0.062677182	0.063204497	0.069063783	0.059531383	0.063416310	0.059194576	0.062272292	0.062927723	0.061689738	0.061564282	0.060047962	0.058124155	0.066160820	0.065623961	0.062843919	0.061657421	0.104278833	0.090728104	0.107338391	0.099649101	0.099513084	0.091245763	0.109359212	0.100843072	0.103988238	0.093056202	
0.028959034	0.029204369	0.569869161	0.027506905	0.029293813	0.027347853	0.028769622	0.029077167	0.028500861	0.028448565	0.027748305	0.026855977	0.030569039	0.030326361	0.029035965	0.028487038	0.028959034	0.029204369	0.569869161	0.027506905	0.029293813	0.027347853	0.028769622	0.029077167	0.028500861	0.028448565	0.027748305	0.026855977	0.030569039	0.030326361	0.029035965	0.028487038	0.028959034	0.029204369	0.569869161	0.027506905	0.029293813	0.027347853	0.028769622	0.029077167	0.028500861	0.028448565	0.027748305	0.026855977	0.030569039	0.030326361	0.029035965	0.028487038	0.028959034	0.029204369	0.569869161	0.027506905	0.029293813	0.027347853	0.028769622	0.029077167	0.028500861	0.028448565	0.027748305	0.026855977	0.030569039	0.030326361	0.029035965	0.028487038	0.037185043	0.032343920	0.038254328	0.035554886	0.035488442	0.032513101	0.682463288	0.035963569	0.037063103	0.033170339	
0.023790240	0.023944696	0.646758974	0.022782266	0.024063827	0.022305077	0.023576586	0.024019204	0.023486026	0.023469528	0.022861676	0.022147415	0.024991939	0.025052395	0.023618530	0.023131592	0.023790240	0.023944696	0.646758974	0.022782266	0.024063827	0.022305077	0.023576586	0.024019204	0.023486026	0.023469528	0.022861676	0.022147415	0.024991939	0.025052395	0.023618530	0.023131592	0.023790240	0.023944696	0.646758974	0.022782266	0.024063827	0.022305077	0.023576586	0.024019204	0.023486026	0.023469528	0.022861676	0.022147415	0.024991939	0.025052395	0.023618530	0.023131592	0.023790240	0.023944696	0.646758974	0.022782266	0.024063827	0.022305077	0.023576586	0.024019204	0.023486026	0.023469528	0.022861676	0.022147415	0.024991939	0.025052395	0.023618530	0.023131592	0.032781497	0.028868582	0.033699717	0.032121971	0.031210633	0.028636437	0.719217122	0.031680167	0.032227393	0.029556490	
0.020471090	0.020595189	0.696047783	0.019641032	0.020705530	0.019168084	0.020277621	0.020692026	0.020223876	0.020214472	0.019686976	0.019077513	0.021479905	0.021579139	0.020281976	0.019857781	0.020471090	0.020595189	0.696047783	0.019641032	0.020705530	0.019168084	0.020277621	0.020692026	0.020223876	0.020214472	0.019686976	0.019077513	0.021479905	0.021579139	0.020281976	0.019857781	0.020471090	0.020595189	0.696047783	0.019641032	0.020705530	0.019168084	0.020277621	0.020692026	0.020223876	0.020214472	0.019686976	0.019077513	0.021479905	0.021579139	0.020281976	0.019857781	0.020471090	0.020595189	0.696047783	0.019641032	0.020705530	0.019168084	0.020277621	0.020692026	0.020223876	0.020214472	0.019686976	0.019077513	0.021479905	0.021579139	0.020281976	0.019857781	0.026686916	0.023572316	0.027424328	0.026250383	0.025413275	0.023339320	0.771202564	0.025796758	0.026190352	0.024123764	
0.018223001	0.018326350	0.729431808	0.017513473	0.018430626	0.017044717	0.018043201	0.018437713	0.018013956	0.018009469	0.017536951	0.016998965	0.019100226	0.019224940	0.018022794	0.017641816	0.018223001	0.018326350	0.729431808	0.017513473	0.018430626	0.017044717	0.018043201	0.018437713	0.018013956	0.018009469	0.017536951	0.016998965	0.019100226	0.019224940	0.018022794	0.017641816	0.018223001	0.018326350	0.729431808	0.017513473	0.018430626	0.017044717	0.018043201	0.018437713	0.018013956	0.018009469	0.017536951	0.016998965	0.019100226	0.019224940	0.018022794	0.017641816	0.018223001	0.018326350	0.729431808	0.017513473	0.018430626	0.017044717	0.018043201	0.018437713	0.018013956	0.018009469	0.017536951	0.016998965	0.019100226	0.019224940	0.018022794	0.017641816	0.022942312	0.020305686	0.023569439	0.022621201	0.021850951	0.020081894	0.803181112	0.022181408	0.022491638	0.020774374	
0.016344873	0.016435472	0.757316887	0.015717650	0.016530789	0.015282732	0.016181475	0.016543010	0.016160950	0.016158031	0.015733372	0.015252277	0.017125376	0.017248213	0.016155809	0.015813062	0.016344873	0.016435472	0.757316887	0.015717650	0.016530789	0.015282732	0.016181475	0.016543010	0.016160950	0.016158031	0.015733372	0.015252277	0.017125376	0.017248213	0.016155809	0.015813062	0.016344873	0.016435472	0.757316887	0.015717650	0.016530789	0.015282732	0.016181475	0.016543010	0.016160950	0.016158031	0.015733372	0.015252277	0.017125376	0.017248213	0.016155809	0.015813062	0.016344873	0.016435472	0.757316887	0.015717650	0.016530789	0.015282732	0.016181475	0.016543010	0.016160950	0.016158031	0.015733372	0.015252277	0.017125376	0.017248213	0.016155809	0.015813062	0.020266749	0.017962929	0.020816388	0.020015128	0.019305326	0.017751489	0.826055825	0.019597542	0.019855011	0.018373594	
0.014937261	0.015017030	0.778216839	0.014376852	0.015106638	0.013959343	0.014784851	0.015125912	0.014773979	0.014772942	0.014383789	0.013946249	0.015641427	0.015768962	0.014751215	0.014436712	0.014937256	0.015017024	0.778216898	0.014376847	0.015106634	0.013959339	0.014784847	0.015125906	0.014773977	0.014772937	0.014383785	0.013946244	0.015641421	0.015768958	0.014751211	0.014436708	0.014937253	0.015017021	0.778216958	0.014376844	0.015106630	0.013959334	0.014784843	0.015125903	0.014773972	0.014772932	0.014383781	0.013946242	0.015641417	0.015768953	0.014751206	0.014436704	0.014937249	0.015017018	0.778217018	0.014376841	0.015106626	0.013959332	0.014784839	0.015125899	0.014773969	0.014772930	0.014383777	0.013946238	0.015641414	0.015768949	0.014751204	0.014436701	0.018243946	0.016189476	0.018735249	0.018041248	0.017380692	0.015988981	0.843356609	0.017643929	0.017863376	0.016556513	
0.013754515	0.013825648	0.795777559	0.013248321	0.013910044	0.012848681	0.013611854	0.013933956	0.013607839	0.013608127	0.013249041	0.012847831	0.014395862	0.014524879	0.013573170	0.013282664	0.013754508	0.013825643	0.795777678	0.013248314	0.013910040	0.012848675	0.013611848	0.013933950	0.013607836	0.013608121	0.013249035	0.012847826	0.014395854	0.014524873	0.013573164	0.013282659	0.013754497	0.013825632	0.795777798	0.013248304	0.013910027	0.012848666	0.013611837	0.013933939	0.013607823	0.013608109	0.013249023	0.012847815	0.014395843	0.014524861	0.013573154	0.013282649	0.013754492	0.013825627	0.795777857	0.013248300	0.013910023	0.012848661	0.013611833	0.013933934	0.013607819	0.013608105	0.013249020	0.012847811	0.014395840	0.014524856	0.013573150	0.013282645	0.016595593	0.014740208	0.017040076	0.016427310	0.015812010	0.014551003	0.857467175	0.016051525	0.016242834	0.015072250	
0.012737606	0.012801632	0.810875773	0.012276723	0.012881270	0.011894610	0.012603669	0.012908307	0.012604712	0.012605966	0.012272878	0.011902718	0.013325850	0.013454491	0.012561749	0.012292041	0.012737599	0.012801627	0.810875833	0.012276717	0.012881266	0.011894604	0.012603663	0.012908301	0.012604708	0.012605960	0.012272873	0.011902711	0.013325842	0.013454488	0.012561743	0.012292037	0.012737583	0.012801610	0.810876071	0.012276701	0.012881249	0.011894591	0.012603648	0.012908285	0.012604690	0.012605945	0.012272856	0.011902697	0.013325827	0.013454470	0.012561729	0.012292022	0.012737578	0.012801605	0.810876191	0.012276696	0.012881244	0.011894586	0.012603643	0.012908278	0.012604685	0.012605939	0.012272852	0.011902692	0.013325821	0.013454463	0.012561723	0.012292017	0.015225717	0.013533985	0.015631588	0.015083643	0.014508190	0.013355196	0.869199455	0.014727956	0.014897122	0.013837178	
0.011847921	0.011905963	0.824084938	0.011425708	0.011981238	0.011060521	0.011721869	0.012010370	0.011726714	0.011728688	0.011418449	0.011075306	0.012390387	0.012517490	0.011677925	0.011426533	0.011847911	0.011905956	0.824085057	0.011425700	0.011981232	0.011060513	0.011721861	0.012010362	0.011726708	0.011728681	0.011418440	0.011075298	0.012390378	0.012517483	0.011677918	0.011426525	0.011847884	0.011905929	0.824085414	0.011425673	0.011981203	0.011060488	0.011721834	0.012010334	0.011726679	0.011728653	0.011418413	0.011075272	0.012390351	0.012517453	0.011677893	0.011426500	0.011847877	0.011905920	0.824085534	0.011425664	0.011981196	0.011060481	0.011721826	0.012010325	0.011726672	0.011728645	0.011418406	0.011075264	0.012390343	0.012517445	0.011677884	0.011426493	0.014058450	0.012504829	0.014431651	0.013936979	0.013397080	0.012335660	0.879200518	0.013599996	0.013751190	0.012783618	
